11.718750	-23.28	-137.27
13.183594	-22.95	-91.16
14.648438	-21.28	-52.49
16.113281	-24.35	-72.97
17.578125	-26.76	-100.73
19.042969	-28.63	16.76
20.507812	-29.05	117.72
21.972656	-30.36	165.58
23.437500	-29.33	-152.90
24.902344	-26.60	-160.91
26.367188	-24.83	-153.16
27.832031	-25.15	-153.85
29.296875	-24.45	172.32
30.761719	-23.02	148.45
32.226562	-22.54	79.87
33.691406	-21.06	58.93
35.156250	-19.74	35.78
36.621094	-20.42	21.36
38.085938	-20.54	35.93
39.550781	-20.74	44.45
41.015625	-22.13	34.34
42.480469	-23.21	34.77
43.945312	-23.26	37.89
45.410156	-22.80	37.83
46.875000	-21.96	38.24
48.339844	-20.65	39.12
49.804688	-18.68	35.24
51.269531	-16.65	27.65
52.734375	-15.28	17.55
54.199219	-14.16	8.29
55.664062	-12.81	-2.34
57.128906	-11.49	-9.07
58.593750	-9.82	-21.26
60.789356	-8.54	-32.42
62.988281	-7.42	-44.44
64.453125	-6.55	-56.05
65.917969	-5.63	-69.28
68.233742	-5.06	-80.46
70.312500	-4.46	-91.12
72.291130	-4.05	-103.28
74.707031	-3.75	-114.35
76.589783	-3.60	-124.30
79.101562	-3.54	-130.92
81.144051	-3.20	-139.05
83.496094	-2.75	-147.64
85.969131	-2.38	-157.21
88.488213	-2.42	-167.19
91.081116	-2.63	-176.58
93.750000	-3.18	178.20
96.497086	-3.53	175.39
99.324669	-3.49	173.99
102.235100	-3.11	171.46
105.230812	-2.82	165.97
108.314316	-2.59	158.08
111.488167	-2.58	151.49
114.755013	-2.85	145.72
118.117599	-3.09	141.91
121.578712	-3.16	140.67
125.141235	-3.07	140.42
128.808167	-2.57	136.80
132.582520	-2.36	131.44
136.467484	-2.37	125.09
140.466293	-2.25	121.70
144.582260	-1.99	116.93
148.818848	-2.07	115.37
153.179565	-1.78	115.80
157.668076	-0.71	113.33
162.288101	0.21	105.76
167.043503	0.17	98.53
171.938263	0.04	91.14
176.976425	-0.23	81.48
182.162231	-1.13	77.22
187.500000	-1.90	77.69
192.994171	-1.62	76.78
198.649338	-1.48	75.10
204.470200	-1.57	75.86
210.461624	-0.54	72.82
216.628632	-0.07	66.30
222.976334	-0.63	60.33
229.510025	-0.58	59.60
236.235199	0.12	55.46
243.157425	-0.76	52.78
250.282471	-1.57	49.88
257.616333	-1.48	50.50
265.165039	-1.25	41.08
272.934967	-1.87	32.19
280.932587	-3.02	26.40
289.164520	-3.75	27.05
297.637695	-4.54	30.35
306.359131	-4.83	41.51
315.336151	-4.22	51.82
324.576202	-2.82	56.10
334.087006	-1.56	55.20
343.876526	-0.59	49.69
353.952850	-0.84	44.28
364.324463	-1.31	40.22
375.000000	-1.50	39.04
386.718750	-1.47	36.47
398.437500	-1.54	31.92
410.156250	-1.58	25.81
421.875000	-1.79	21.51
433.593750	-2.04	18.15
445.312500	-1.99	16.95
457.031250	-1.98	17.28
468.750000	-1.83	18.12
486.314850	-1.67	17.54
503.906250	-1.40	16.25
515.625000	-1.93	13.56
527.343750	-2.25	10.73
545.869934	-2.07	10.68
562.500000	-1.78	9.41
578.329041	-1.66	8.69
597.656250	-1.25	6.72
612.718262	-0.98	2.94
632.812500	-1.57	-2.02
649.152405	-1.89	1.66
667.968750	-2.26	-1.57
687.753052	-2.83	-4.36
707.905701	-3.41	-0.41
728.648926	-3.70	-0.70
750.000000	-4.28	-8.43
771.976685	-4.65	-6.05
794.597351	-4.58	-0.26
817.880798	-4.16	-1.79
841.846497	-3.42	-1.60
866.514526	-3.30	-0.27
891.905334	-2.92	-5.06
918.040100	-2.93	-8.59
944.940796	-3.29	-9.50
972.629700	-3.86	-6.93
1001.129883	-3.61	-7.55
1030.465332	-3.90	-8.31
1060.660156	-4.58	-11.36
1091.739868	-4.88	-13.11
1123.730347	-4.91	-19.02
1156.658081	-5.23	-20.57
1190.550781	-5.46	-21.61
1225.436523	-5.19	-22.63
1261.344604	-4.87	-25.76
1298.304810	-4.95	-27.46
1336.348022	-5.10	-28.02
1375.506104	-5.16	-24.68
1415.811401	-5.28	-20.76
1457.297852	-5.11	-16.85
1500.000000	-4.62	-13.63
1543.953369	-3.99	-13.64
1589.194702	-3.56	-16.49
1635.761597	-2.98	-24.48
1683.692993	-2.79	-34.33
1733.029053	-3.17	-44.52
1783.810669	-3.79	-49.28
1836.080200	-4.21	-54.28
1889.881592	-4.50	-57.72
1945.259399	-4.82	-59.28
2002.259766	-4.92	-60.14
2060.930664	-4.63	-68.69
2121.320312	-4.52	-77.92
2183.479736	-4.80	-83.38
2247.460693	-5.22	-90.59
2313.316162	-5.55	-98.88
2381.101562	-6.18	-106.04
2450.873047	-6.69	-115.63
2522.689209	-7.52	-125.82
2596.609619	-8.09	-137.60
2672.696045	-8.76	-151.45
2751.012207	-9.24	-164.82
2831.622803	-9.99	-177.13
2914.595703	-10.05	165.75
3000.000000	-10.33	147.30
3093.750000	-10.23	131.23
3187.500000	-10.20	114.15
3281.250000	-9.62	101.39
3375.000000	-9.01	96.46
3468.750000	-8.39	90.87
3562.500000	-7.60	84.71
3656.250000	-6.87	79.30
3750.000000	-6.48	69.64
3890.518799	-6.05	53.73
4031.250000	-5.65	44.45
4125.000000	-5.61	32.52
4218.750000	-5.80	20.85
4366.959473	-6.31	11.98
4500.000000	-6.98	5.88
4626.632324	-8.21	1.32
4781.250000	-9.52	2.58
4901.746094	-10.42	12.94
5062.500000	-10.32	11.26
5193.219238	-10.18	17.27
5343.750000	-9.38	20.13
5502.024414	-8.23	16.78
5663.245605	-7.60	6.38
5829.191406	-7.76	7.18
6000.000000	-8.01	1.14
6187.500000	-8.29	-2.32
6375.000000	-8.79	-4.46
6562.500000	-8.69	-8.46
6750.000000	-8.78	-9.23
6937.500000	-8.34	-10.42
7125.000000	-7.95	-14.46
7312.500000	-7.65	-16.71
7500.000000	-8.07	-19.40
7781.037598	-8.36	-22.13
8062.500000	-9.15	-24.44
8250.000000	-9.86	-23.77
8437.500000	-10.19	-24.28
8733.918945	-10.25	-22.06
9000.000000	-10.06	-23.23
9253.264648	-9.98	-25.28
9562.500000	-10.26	-30.22
9803.492188	-10.93	-32.06
10125.000000	-11.82	-31.00
10386.438477	-12.69	-28.98
10687.500000	-12.93	-24.66
11004.048828	-12.93	-20.10
11326.491211	-12.95	-20.27
11658.382812	-12.76	-16.46
12000.000000	-13.17	-18.21
12351.626953	-13.93	-24.49
12713.557617	-15.09	-31.47
13086.092773	-16.64	-30.15
13469.543945	-18.28	-37.40
13864.232422	-19.65	-34.27
14270.485352	-20.97	-29.85
14688.641602	-21.57	-26.00
15119.052734	-22.67	-29.81
15562.075195	-23.74	-27.75
16018.078125	-25.19	-24.64
16487.445312	-26.75	-28.24
16970.562500	-29.31	-35.30
17467.837891	-30.70	-31.71
17979.685547	-31.68	-19.17
18506.529297	-31.86	137.80
19048.812500	-32.30	134.75
19606.984375	-31.63	123.14
20181.513672	-31.14	108.90
20772.876953	-30.72	89.99
21381.568359	-29.45	68.86
22008.097656	-26.70	45.85
22652.982422	-25.71	-4.34
23316.765625	-24.22	-55.95
24000.000000	-21.42	-94.81
