1500.000000	-9.64	-65.22
1543.953369	-8.53	-67.60
1589.194702	-8.24	-52.91
1635.761597	-8.00	-52.55
1683.692993	-8.01	-49.03
1733.029053	-9.06	-49.92
1783.810669	-10.25	-49.58
1836.080200	-10.91	-51.20
1889.881592	-11.39	-58.20
1945.259399	-11.13	-57.40
2002.259766	-10.63	-57.95
2060.930664	-10.74	-62.96
2121.320312	-11.33	-72.31
2183.479736	-11.90	-79.33
2247.460693	-13.02	-104.63
2313.316162	-14.05	-117.27
2381.101562	-14.54	-126.38
2450.873047	-15.36	-132.56
2522.689209	-15.49	-130.11
2596.609619	-15.41	-139.55
2672.696045	-15.53	-159.25
2751.012207	-15.57	176.84
2831.622803	-15.20	150.48
2914.595703	-14.99	131.75
3000.000000	-14.80	112.25
3093.750000	-14.48	90.45
3187.500000	-14.56	80.36
3281.250000	-14.05	72.18
3375.000000	-14.16	72.13
3468.750000	-14.48	71.69
3562.500000	-13.98	77.37
3656.250000	-13.34	74.27
3750.000000	-13.16	69.02
3890.518799	-12.61	57.28
4031.250000	-12.29	48.32
4125.000000	-12.28	37.67
4218.750000	-11.86	38.49
4366.959473	-11.58	34.56
4500.000000	-12.17	23.84
4626.632324	-12.89	12.60
4781.250000	-14.10	3.96
4901.746094	-15.63	3.88
5062.500000	-16.42	6.14
5193.219238	-15.99	5.09
5343.750000	-15.46	11.99
5502.024414	-15.18	14.01
5663.245605	-14.53	5.64
5829.191406	-14.31	0.02
6000.000000	-14.90	4.69
6187.500000	-15.38	-1.77
6375.000000	-15.42	0.84
6562.500000	-15.93	2.98
6750.000000	-16.29	8.21
6937.500000	-16.08	10.24
7125.000000	-16.23	11.02
7312.500000	-15.77	13.53
7500.000000	-15.51	7.44
7781.037598	-15.71	2.98
8062.500000	-15.87	8.00
8250.000000	-15.97	14.60
8437.500000	-16.50	15.08
8733.918945	-16.57	18.69
9000.000000	-16.06	26.27
9253.264648	-16.36	21.13
9562.500000	-16.04	16.79
9803.492188	-15.88	16.80
10125.000000	-16.30	12.45
10386.438477	-16.99	2.35
10687.500000	-16.98	-6.20
11004.048828	-17.48	-6.87
11326.491211	-17.98	-11.02
11658.382812	-18.46	-5.80
12000.000000	-18.70	-3.44
12351.626953	-19.33	3.47
12713.557617	-19.93	3.08
13086.092773	-20.37	0.49
13469.543945	-20.44	5.47
13864.232422	-21.25	12.05
14270.485352	-22.08	10.30
14688.641602	-23.28	22.62
15119.052734	-24.75	30.15
15562.075195	-26.60	21.83
16018.078125	-28.05	19.58
16487.445312	-28.90	27.66
16970.562500	-29.54	26.52
17467.837891	-29.94	31.70
17979.685547	-30.32	46.70
18506.529297	-31.15	47.40
19048.812500	-32.55	49.80
19606.984375	-33.22	60.86
20181.513672	-33.96	97.56
20772.876953	-34.15	141.73
21381.568359	-34.03	164.45
22008.097656	-33.32	173.10
22652.982422	-33.20	168.47
23316.765625	-32.98	163.73
24000.000000	-32.98	161.26
